CODSCUOLA;ANNOSCOLASTICO;AREAGEOGRAFICA;CAPSCUOLA;CODICECOMUNESCUOLA;CODICEISTITUTORIFERIMENTO;DENOMINAZIONEISTITUTORIFERIMENTO;DENOMINAZIONESCUOLA;DESCRIZIONECARATTERISTICASCUOLA;DESCRIZIONECOMUNE;DESCRIZIONETIPOLOGIAGRADOISTRUZIONESCUOLA;INDICAZIONESEDEDIRETTIVO;INDICAZIONESEDEOMNICOMPRENSIVO;INDIRIZZOEMAILSCUOLA;INDIRIZZOPECSCUOLA;INDIRIZZOSCUOLA;PROVINCIA;REGIONE;SEDESCOLASTICA;SITOWEBSCUOLA;bStatale;Long;Lat;ORDINESCUOLA;ALUNNI
RM1E10300L;201617;CENTRO;00144;H501;;;SCUOLA ELEM.PARIF. M. MASSIMO;;ROMA;SCUOLA PRIMARIA NON STATALE;;;SEGRETERIA@ISTITUTOMASSIMO.COM;Non Disponibile;VIA MASSIMILIANO MASSIMO 7;ROMA;LAZIO;SI;Non Disponibile;False;12,45767;41,830290000000005;SCUOLA PRIMARIA;337
RM1E200002;201617;CENTRO;00151;H501;;;SCUOLA ELEM.PARIT. ARCOBALENO;;ROMA;SCUOLA PRIMARIA NON STATALE;;;scuola_arcobaleno@libero.it;ARCOIRIS.SCARL@ARUBAPEC.IT;VIA DEL CASALETTO 580;ROMA;LAZIO;SI;Non Disponibile;False;12,4374995;41,8539996;SCUOLA PRIMARIA;53
RM1E16100L;201617;CENTRO;00136;H501;;;PICCOLE ANCELLE;;ROMA;SCUOLA PRIMARIA NON STATALE;;;scuolaceciliostazio@hotmail.com;Non Disponibile;VIA CECILIO STAZIO 35;ROMA;LAZIO;SI;scuolaceciliostazio@hotmail.com;False;12,44412;41,92238;SCUOLA PRIMARIA;122
RM1E014006;201617;CENTRO;00171;H501;;;SCUOLA ELEM.PARIF. SACRO CUORE;;ROMA;SCUOLA PRIMARIA NON STATALE;;;SUORE_BATTISTINE@LIBERO.IT;Non Disponibile;VIA MANDURIA 51;ROMA;LAZIO;SI;Non Disponibile;False;12,579553;41,8923633;SCUOLA PRIMARIA;100
RM1M029005;201617;CENTRO;00135;H501;;;SCUOLA MEDIA CARDINAL BARBARIGO;;ROMA;SCUOLA SEC. PRIMO GRADO NON STATALE;;;cardinalebarbarigo@fastwebnet.it;Non Disponibile;V.TREVIGNANO ROMANO 12;ROMA;LAZIO;SI;WWW.maestrepiefilippini.it;False;12,406165199999998;41,96490479999999;SCUOLA SECONDARIA I GRADO;96
RM1E04000P;201617;CENTRO;00176;H501;;;SCUOLA ELEM.PARIT. AMORE MISERICORDIOSO;;ROMA;SCUOLA PRIMARIA NON STATALE;;;scuola.amore.m@pcn.net;Non Disponibile;VIA CASILINA 323;ROMA;LAZIO;SI;Non Disponibile;False;12,5355841;41,8828907;SCUOLA PRIMARIA;108
RM1E085008;201617;CENTRO;00152;H501;;;ISTITUTO SANT'IVO;;ROMA;SCUOLA PRIMARIA NON STATALE;;;SANTIVO@LIBERO.IT;Non Disponibile;VIA A. COLAUTTI 9;ROMA;LAZIO;SI;www.santivo.it;False;12,4603291;41,8811305;SCUOLA PRIMARIA;114
RM1E134008;201617;CENTRO;00159;H501;;;SCUOLA ELEM.PARIT. MARIA CONSOLATRICE;;ROMA;SCUOLA PRIMARIA NON STATALE;;;MSSCONSOLATRICE@TISCALINET.IT;Non Disponibile;VIA N.MARSELLI 1;ROMA;LAZIO;SI;ismccasalbertone.altervista.org;False;12,53528;41,89732;SCUOLA PRIMARIA;98
RM1M04900A;201617;CENTRO;00149;H501;;;SCUOLA MEDIA MASTAI;;ROMA;SCUOLA SEC. PRIMO GRADO NON STATALE;;;segreteria@collelasalle.it;ISTITUTOCOLLELASALLE@LEGALMAIL.IT;V.DELL'IMBRECCIATO 181;ROMA;LAZIO;SI;www.collelasalle.it;False;12,4481898;41,8461299;SCUOLA SECONDARIA I GRADO;112
RM1E10200R;201617;CENTRO;00178;H501;;;SCUOLA ELEM.PARIT. SAN GIUSEPPE DEL CABURLOTTO;;ROMA;SCUOLA PRIMARIA NON STATALE;;;primaria@sangiuseppecab.it;Non Disponibile;VIA RABBELLO 15;ROMA;LAZIO;SI;www.sangiuseppecab.it;False;12,547979;41,8401761;SCUOLA PRIMARIA;151
RM1E16600Q;201617;CENTRO;00154;H501;;;SCUOLA ELEM.PARIF. S.MARIA DELLA PORZIUNCOLA;;ROMA;SCUOLA PRIMARIA NON STATALE;;;smporz@libero.it;Non Disponibile;VIA C.BELTRAMI 7;ROMA;LAZIO;SI;Non Disponibile;False;12,4880845;41,87502629999999;SCUOLA PRIMARIA;40
RM1E16000R;201617;CENTRO;00136;H501;;;SCUOLA ELEM.PARIF. MARIA MONTESSORI;;ROMA;SCUOLA PRIMARIA NON STATALE;;;SEP.M.MONTESSORI@TISCALI.IT;Non Disponibile;VIA TITO LIVIO 23/A;ROMA;LAZIO;SI;Non Disponibile;False;12,444403;41,914481200000004;SCUOLA PRIMARIA;91
RM1M07800A;201617;CENTRO;00167;H501;;;SCUOLA MEDIA CENTURIONE BRACELLI VIRGINIA;;ROMA;SCUOLA SEC. PRIMO GRADO NON STATALE;;;scuolabracelli@libero.it;Non Disponibile;V.MATTIA BATTISTINI 268;ROMA;LAZIO;SI;Non Disponibile;False;12,4187436;41,917611799999996;SCUOLA SECONDARIA I GRADO;155
RM1M09100R;201617;CENTRO;00175;H501;;;SCUOLA MEDIA S. GIOVANNI BOSCO;;ROMA;SCUOLA SEC. PRIMO GRADO NON STATALE;;;DONBOSCOROMA@LIBERO.IT;Non Disponibile;V.LE PALMIRO TOGLIATTI 167;ROMA;LAZIO;SI;www.salesianedonbosco.it;False;12,569889199999999;41,8599898;SCUOLA SECONDARIA I GRADO;105
RM1M028009;201617;CENTRO;00135;H501;;;SCUOLA MEDIA SACRO CUORE;;ROMA;SCUOLA SEC. PRIMO GRADO NON STATALE;;;istitutosacrocuore@hotmail.com;Non Disponibile;V.TENUTA S.AGATA 1;ROMA;LAZIO;SI;www.piccoleancelledelsacrocuore.net;False;12,4285573;41,9377194;SCUOLA SECONDARIA I GRADO;69
RM1E03900E;201617;CENTRO;00135;H501;;;SCUOLA ELEM.PARIT. CARD.MARCANTONIO BARBARIGO;;ROMA;SCUOLA PRIMARIA NON STATALE;;;cardinalebarbarigo@fastwebnet.it;Non Disponibile;VIA TREVIGNANO ROMANO 12;ROMA;LAZIO;SI;Non Disponibile;False;12,406165199999998;41,96490479999999;SCUOLA PRIMARIA;128
RM1M149007;201617;CENTRO;00199;H501;;;SCUOLA MEDIA CRISTO RE;;ROMA;SCUOLA SEC. PRIMO GRADO NON STATALE;;;gianni.garrera@istituto-cristore.it;Non Disponibile;VIA ACHERUSIO 71;ROMA;LAZIO;SI;www.fondazionecristore.org;False;12,5133368;41,927035;SCUOLA SECONDARIA I GRADO;90
RM1E19000L;201617;CENTRO;00136;H501;;;SCUOLA ELEM.PARIF. S. ANTONIO;;ROMA;SCUOLA PRIMARIA NON STATALE;;;mdcromamm@tiscali.it;Non Disponibile;VIA DELLA BALDUINA 296;ROMA;LAZIO;SI;Non Disponibile;False;12,4410515;41,926617900000004;SCUOLA PRIMARIA;135
RM1M13900L;201617;CENTRO;00121;H501;;;SCUOLA SECONDARIA DI I GRADO PARITARIA GIOVANNI PAOLO II;;ROMA;SCUOLA SEC. PRIMO GRADO NON STATALE;;;Non Disponibile;ISTITUTOGIOVANNIPAOLO2@SICUREZZAPOSTALE.IT;CORSO DUCA DI GENOVA N. 159;ROMA;LAZIO;SI;www.istitutogiovannipaolo2.it;False;12,270290699999999;41,734204;SCUOLA SECONDARIA I GRADO;94
RM1E13700Q;201617;CENTRO;00183;H501;;;SANTA TERESA DI GESU';;ROMA;SCUOLA PRIMARIA NON STATALE;;;scuolasantateresa@stjroma.it;Non Disponibile;VIA ARDEA 16;ROMA;LAZIO;SI;www.stjroma.it;False;12,5114521;41,8819851;SCUOLA PRIMARIA;72
RM1E11500V;201617;CENTRO;00153;H501;;;COMUNITA' EBRAICA-SC.EL.PARIF.VITTORIO POLACCO;;ROMA;SCUOLA PRIMARIA NON STATALE;;;elementari.polacco@romaebraica.it;Non Disponibile;VIA DEL TEMPIO 5;ROMA;LAZIO;SI;WWW.SCUOLAEBRAICA.ROMA.IT;False;12,4825799;41,882934000000006;SCUOLA PRIMARIA;381
RM1E08200R;201617;CENTRO;00152;H501;;;MADRE MARGHERITA LENZI;;ROMA;SCUOLA PRIMARIA NON STATALE;;;margheritalenzi@gmail.com;Non Disponibile;VIA V. MONTI 2;ROMA;LAZIO;SI;Non Disponibile;False;12,4630028;41,8746127;SCUOLA PRIMARIA;41
RM1E08800Q;201617;CENTRO;00154;H501;;;BENEDETTA CAMBIAGIO;;ROMA;SCUOLA PRIMARIA NON STATALE;;;B.CAMBIAGIO@INWIND.IT;Non Disponibile;VIA DELLA MOLETTA 10;ROMA;LAZIO;SI;www.scuolacambiagio.it;False;12,484593199999999;41,8688762;SCUOLA PRIMARIA;117
RM1M074003;201617;CENTRO;00165;H501;;;SCUOLA MEDIA S. GIOVANNI BATTISTA;;ROMA;SCUOLA SEC. PRIMO GRADO NON STATALE;;;scuolasgb@mclink.it;Non Disponibile;VIA CASALE S. PIO V 11;ROMA;LAZIO;SI;www.scuolasgbattista.it;False;12,43321;41,89164;SCUOLA SECONDARIA I GRADO;171
RM1M058005;201617;CENTRO;00153;H501;;;"ISTITUTO ""TERESA SPINELLI"" DELLE SUORE AGOSTINIANE SERVE DI GESÙ E MARIA";;ROMA;SCUOLA SEC. PRIMO GRADO NON STATALE;;;Non Disponibile;Non Disponibile;PIAZZA MASTAI 16;ROMA;LAZIO;SI;http//www.scuolateresaspinelli.it/;False;12,4732591;41,8872138;SCUOLA SECONDARIA I GRADO;48
RM1M04700P;201617;CENTRO;00147;H501;;;SCUOLA MEDIA CATERINA DI S. ROSA;;ROMA;SCUOLA SEC. PRIMO GRADO NON STATALE;;;Non Disponibile;Non Disponibile;V.DELLE SETTE CHIESE 243;ROMA;LAZIO;SI;www.istitutocsr.it;False;12,501529199999998;41,8596171;SCUOLA SECONDARIA I GRADO;77
RM1E105008;201617;CENTRO;00162;H501;;;SCUOLA ELEM.PARIT. CUORE IMMACOLATO DI MARIA;;ROMA;SCUOLA PRIMARIA NON STATALE;;;provdi23@suoresacramentinebg.191.it;Non Disponibile;VIA C. MAES 23;ROMA;LAZIO;SI;www.dedalosacramentine.it;False;12,5254977;41,92568970000001;SCUOLA PRIMARIA;105
RM1E16500X;201617;CENTRO;00153;H501;;;SCUOLA ELEM.PARIT. SPIRITO SANTO;;ROMA;SCUOLA PRIMARIA NON STATALE;;;SCUOLA.SPIRITOSANTO@TISCALI.IT;Non Disponibile;VIA ASINIO POLLIONE 5;ROMA;LAZIO;SI;www.istitutospiritosanto.it;False;12,479251199999998;41,87979910000001;SCUOLA PRIMARIA;114
RM1M106009;201617;CENTRO;00184;H501;;;SCUOLA MEDIA S. SISTO VECCHIO;;ROMA;SCUOLA SEC. PRIMO GRADO NON STATALE;;;Non Disponibile;Non Disponibile;V.DRUSO 2;ROMA;LAZIO;SI;WWW.istitutosansisto.it;False;12,4963709;41,8804217;SCUOLA SECONDARIA I GRADO;37
RM1M07600P;201617;CENTRO;00165;H501;;;S.APOLLINARE;;ROMA;SCUOLA SEC. PRIMO GRADO NON STATALE;;;SEGRETERIA@ISTITUTOAPOLLINARE.ORG;Non Disponibile;V.LE VATICANO 42/B;ROMA;LAZIO;SI;www.istitutoapollinare.org;False;12,4455286;41,901838299999994;SCUOLA SECONDARIA I GRADO;156
RM1E01600T;201617;CENTRO;00192;H501;;;SCUOLA ELEM.PARIT. S.GIOVANNI BATTISTA;;ROMA;SCUOLA PRIMARIA NON STATALE;;;Non Disponibile;Non Disponibile;VIALE GIULIO CESARE 108;ROMA;LAZIO;SI;www.scuolasangiovannibattista.it;False;12,4561549;41,9091187;SCUOLA PRIMARIA;81
RM1E18900C;201617;CENTRO;00136;H501;;;SCUOLA ELEM.PARIF. SUORE IMMACOLATINE;;ROMA;SCUOLA PRIMARIA NON STATALE;;;suorei02@suoreimmacolatine.191.it;Non Disponibile;VIA QUINTILIANO 4;ROMA;LAZIO;SI;Non Disponibile;False;12,4446955;41,9137815;SCUOLA PRIMARIA;98
RM1E08700X;201617;CENTRO;00154;H501;;;SCUOLA ELEM.PARIT. VINCENZA ALTAMURA;;ROMA;SCUOLA PRIMARIA NON STATALE;;;istituto@scuolaaltamura.it;Non Disponibile;VIA D.SALINIERI 5;ROMA;LAZIO;SI;www.scuolaaltamura.it;False;12,4832959;41,865095700000005;SCUOLA PRIMARIA;82
RM1E13600X;201617;CENTRO;00182;H501;;;SCUOLA ELEM.PARIF. IMMACOLATA CONCEZIONE;;ROMA;SCUOLA PRIMARIA NON STATALE;;;segreteria.viamonza@immacolatine.it;Non Disponibile;VIA MONZA 21;ROMA;LAZIO;SI;Non Disponibile;False;12,5152949;41,884876500000004;SCUOLA PRIMARIA;11
RM1M08400N;201617;CENTRO;00171;H501;;;SCUOLA MEDIA FILIPPO SMALDONE;;ROMA;SCUOLA SEC. PRIMO GRADO NON STATALE;;;filippo.smaldone@cuori.191.it;Non Disponibile;V.TOR DE'SCHIAVI 404;ROMA;LAZIO;SI;Non Disponibile;False;12,5598778;41,8940292;SCUOLA SECONDARIA I GRADO;66
RM1E114003;201617;CENTRO;00135;H501;;;SCUOLA ELEM.PARIT. MADRE TERESA QUARANTA;;ROMA;SCUOLA PRIMARIA NON STATALE;;;m.t.quaranta@tuttopmi.it;Non Disponibile;VIA DI CASAL DEL MARMO 229;ROMA;LAZIO;SI;www.madreteresaquaranta.org;False;12,40387;41,95648;SCUOLA PRIMARIA;131
RM1E081001;201617;CENTRO;00192;H501;;;ISTITUTO NAZARETH;;ROMA;SCUOLA PRIMARIA NON STATALE;;;istituto.nazareth@tiscali.it;Non Disponibile;VIA COLA DI RIENZO 140;ROMA;LAZIO;SI;www.istituto-nazareth.it;False;12,4658694;41,9078369;SCUOLA PRIMARIA;45
RM1M057009;201617;CENTRO;00186;H501;;;COMUNITA' EBRAICA DI ROMA SC.A.SACERDOTI;;ROMA;SCUOLA SEC. PRIMO GRADO NON STATALE;;;medie.sacerdoti@romaebraica.it;Non Disponibile;VIA PORTICO D'OTTAVIA 73;ROMA;LAZIO;SI;www.scuolaebraica.roma.it;False;12,4769957;41,8930073;SCUOLA SECONDARIA I GRADO;243
RM1E10400C;201617;CENTRO;00144;H501;;;SAN FRANCESCO D'ASSISI;;ROMA;SCUOLA PRIMARIA NON STATALE;;;scuola-s.francesco@libero.it;Non Disponibile;VLE SS.PIETRO E PAOLO 8;ROMA;LAZIO;SI;www.scuolasanfrancescodassisi.net;False;12,4594214;41,832922100000005;SCUOLA PRIMARIA;109
RM1E177006;201617;CENTRO;-----;H501;;;SACRI CUORI;;ROMA;SCUOLA PRIMARIA NON STATALE;;;scuolasacricuori@tin.it;Non Disponibile;VIA DEI CASALI DI TORREVECCHIA 4;ROMA;LAZIO;SI;Non Disponibile;False;12,4091034;41,92074470000001;SCUOLA PRIMARIA;90
RM1E03400B;201617;CENTRO;00125;H501;;;SCUOLA ELEM.PARIT. ALFONSO MARIA FUSCO;;ROMA;SCUOLA PRIMARIA NON STATALE;;;grifaloreta@tiscali.it;Non Disponibile;VLE DEI ROMAGNOLI 1873;ROMA;LAZIO;SI;http//www.istitutoalfonsomariafusco.it/;False;12,3505295;41,7798162;SCUOLA PRIMARIA;102
RM1E21500Q;201617;CENTRO;00118;H501;;;MONS. PETAGNA;;ROMA;SCUOLA PRIMARIA NON STATALE;;;scuolapetagna@yahoo.it;Non Disponibile;VIA ANAGNINA 486;ROMA;LAZIO;SI;Non Disponibile;False;12,62688;41,809459999999994;SCUOLA PRIMARIA;89
RM1M10400N;201617;CENTRO;00183;H501;;;SCUOLA MEDIA S. TERESA DI GESU';;ROMA;SCUOLA SEC. PRIMO GRADO NON STATALE;;;scuolasantateresa@stjroma.it;Non Disponibile;V.ARDEA 16;ROMA;LAZIO;SI;www.stjroma.it;False;12,5114521;41,8819851;SCUOLA SECONDARIA I GRADO;31
RM1E02900X;201617;CENTRO;00133;H501;;;SCUOLA ELEM.PARIT. S.FRANCESCO;;ROMA;SCUOLA PRIMARIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA CASILINA 1602;ROMA;LAZIO;SI;Non Disponibile;False;12,6351837;41,8632815;SCUOLA PRIMARIA;101
RM1E00300Q;201617;CENTRO;00165;H501;;;SCUOLA ELEM.PARIT. S.GIOVANNI BATTISTA;;ROMA;SCUOLA PRIMARIA NON STATALE;;;scuolasgb@mclink.it;Non Disponibile;VIA DEL CASALE S.PIO V 11-13;ROMA;LAZIO;SI;www.scuolasgbattista.it;False;12,43321;41,89164;SCUOLA PRIMARIA;274
RM1E08400C;201617;CENTRO;00198;H501;;;SCUOLA PRIM. PARIF. SAN LEONE MAGNO;;ROMA;SCUOLA PRIMARIA NON STATALE;;;segreteria@sanleonemagno.it;Non Disponibile;PZA DI SANTA COSTANZA 2;ROMA;LAZIO;SI;www.sanleonemagno.eu;False;12,5158916;41,921708;SCUOLA PRIMARIA;245
RM1E19400X;201617;CENTRO;00165;H501;;;S. TERESA DEL BAMBIN GESU';;ROMA;SCUOLA PRIMARIA NON STATALE;;;scuolastbg@yahoo.it;Non Disponibile;VIA ILARIO ALIBRANDI 23;ROMA;LAZIO;SI;www.scuolasantateresabg.it;False;12,418605300000001;41,8973299;SCUOLA PRIMARIA;121
RM1E157001;201617;CENTRO;00135;H501;;;SCUOLA ELEM.PARIF. SACRO CUORE;;ROMA;SCUOLA PRIMARIA NON STATALE;;;MAESTREPVENERINI@GMAIL.COM;Non Disponibile;VIA G. MILLI 3;ROMA;LAZIO;SI;Non Disponibile;False;12,4214902;41,9431519;SCUOLA PRIMARIA;103
RM1M06300L;201617;CENTRO;00155;H501;;;SCUOLA MEDIA MADONNA DELLA NEVE;;ROMA;SCUOLA SEC. PRIMO GRADO NON STATALE;;;Non Disponibile;Non Disponibile;V.TOR SAPIENZA 34;ROMA;LAZIO;SI;www.istitutoneveroma.it;False;12,5900344;41,902890899999996;SCUOLA SECONDARIA I GRADO;78
RM1E11100G;201617;CENTRO;00139;H501;;;MADRE IMMACOLATA COCCHETTI;;ROMA;SCUOLA PRIMARIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA MONTE ARGENTARIO 1;ROMA;LAZIO;SI;www.cocchettiroma.com;False;12,5358021;41,9387355;SCUOLA PRIMARIA;87
RM1E16700G;201617;CENTRO;00139;H501;;;SCUOLA ELEM.PARIT. MARIA AUSILIATRICE;;ROMA;SCUOLA PRIMARIA NON STATALE;;;SEGRETERIA@SCUOLAMARIAAUSILIATRICE.191.IT;Non Disponibile;VIA MAURO MORRONE 25;ROMA;LAZIO;SI;Non Disponibile;False;12,5277314;41,9596961;SCUOLA PRIMARIA;147
RM1E03300G;201617;CENTRO;00171;H501;;;SCUOLA ELEM.PARIT. FILIPPO SMALDONE;;ROMA;SCUOLA PRIMARIA NON STATALE;;;filippo.smaldone@cuori.191.it;Non Disponibile;VIA TOR DE' SCHIAVI 404;ROMA;LAZIO;SI;Non Disponibile;False;12,5598778;41,8940292;SCUOLA PRIMARIA;193
RM1M086009;201617;CENTRO;00172;H501;;;SCUOLA MEDIA S. BENEDETTO;;ROMA;SCUOLA SEC. PRIMO GRADO NON STATALE;;;istbenedettine@tiscali.it;Non Disponibile;V.TOR DE'SCHIAVI 116;ROMA;LAZIO;SI;istbenedettine@tiscali.it;False;12,5626835;41,8855999;SCUOLA SECONDARIA I GRADO;15
RM1E028004;201617;CENTRO;00133;H501;;;SCUOLA ELEM.PARIT. PIO XII;;ROMA;SCUOLA PRIMARIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA FELICE BISLERI 51;ROMA;LAZIO;SI;www.mercedpio12.it;False;12,6236394;41,861358100000004;SCUOLA PRIMARIA;118
RM1E00200X;201617;CENTRO;00172;H501;;;SCUOLA ELEM.PARIT. PIO XII;;ROMA;SCUOLA PRIMARIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA CASILINA 767;ROMA;LAZIO;SI;www.pioxii.it;False;12,5561084;41,8760196;SCUOLA PRIMARIA;104
RM1E193004;201617;CENTRO;00197;H501;;;SCUOLA ELEM.PARIF. S. GIULIANA FALCONIERI;;ROMA;SCUOLA PRIMARIA NON STATALE;;;falconieriscuola@libero.it;Non Disponibile;VIA GUIDUBALDO DEL MONTE;ROMA;LAZIO;SI;www.istitutofalconieri.com;False;12,4790147;41,927929999999996;SCUOLA PRIMARIA;209
RM1E18100T;201617;CENTRO;00185;H501;;;SCUOLA ELEM.PARIF.FIGLIE NS.SIGNORA AL MONTE CALVARIO;;ROMA;SCUOLA PRIMARIA NON STATALE;;;ismocalv@libero.it;Non Disponibile;VIA S. QUINTINO 4;ROMA;LAZIO;SI;www.scuolamontecalvario.com;False;12,507711;41,8899402;SCUOLA PRIMARIA;117
RM1M15000B;201617;CENTRO;00165;H501;;;ANTONIO ROSMINI;;ROMA;SCUOLA SEC. PRIMO GRADO NON STATALE;;;segreteria@scuolarosminiroma.it;Non Disponibile;VIA AURELIA 773;ROMA;LAZIO;SI;www.scuolarosminiroma.it;False;12,4124196;41,889540600000004;SCUOLA SECONDARIA I GRADO;57
RM1E21400X;201617;CENTRO;00194;H501;;;ISTITUTO SACRO CUORE DI GESU';;ROMA;SCUOLA PRIMARIA NON STATALE;;;celina.saric@ssfcr.org;Non Disponibile;VIA COLLI DELLA FARNESINA 140;ROMA;LAZIO;SI;www.sacrocuorefarnesina.it;False;12,457391900000001;41,941573999999996;SCUOLA PRIMARIA;81
RM1M04100Q;201617;CENTRO;00144;H501;;;SCUOLA MEDIA S. CHIARA;;ROMA;SCUOLA SEC. PRIMO GRADO NON STATALE;;;Non Disponibile;Non Disponibile;VIA C. TROIANI 90;ROMA;LAZIO;SI;Non Disponibile;False;12,449768800000001;41,8109695;SCUOLA SECONDARIA I GRADO;89
RM1M130006;201617;CENTRO;00197;H501;;;SCUOLA MEDIA S. GIULIANA FALCONIERI;;ROMA;SCUOLA SEC. PRIMO GRADO NON STATALE;;;Non Disponibile;Non Disponibile;V.GUIDUBALDO DAL MONTE 17;ROMA;LAZIO;SI;www.istitutofalconieri.com;False;12,479672500000001;41,9274877;SCUOLA SECONDARIA I GRADO;66
RM1E09800A;201617;CENTRO;00178;H501;;;SCUOLA ELEM.PARIT. CASA S. GIUSEPPE;;ROMA;SCUOLA PRIMARIA NON STATALE;;;giovannadifrancia@virgilio.it;Non Disponibile;VIA SQUILLACE 11;ROMA;LAZIO;SI;www.istitutocasasangiuseppe.it;False;12,5559722;41,8334427;SCUOLA PRIMARIA;87
RM1E156005;201617;CENTRO;00135;H501;;;SACRO CUORE;;ROMA;SCUOLA PRIMARIA NON STATALE;;;istitutosacrocuore@hotmail.com;Non Disponibile;VIA TENUTA SANT'AGATA 1;ROMA;LAZIO;SI;www.piccoleancelledelsacrocuore.net;False;12,4285573;41,9377194;SCUOLA PRIMARIA;112
RM1E08300L;201617;CENTRO;00199;H501;;;SCUOLA ELEM.PARIT. CRISTO RE;;ROMA;SCUOLA PRIMARIA NON STATALE;;;gianni.garrera@istituto-cristore.it;Non Disponibile;VIA ACHERUSIO 71;ROMA;LAZIO;SI;WWW.fondazionecristore.org;False;12,5133368;41,927035;SCUOLA PRIMARIA;192
RM1M04200G;201617;CENTRO;00144;H501;;;SCUOLA MEDIA HIGHLANDS INSTITUTE;;ROMA;SCUOLA SEC. PRIMO GRADO NON STATALE;;;Non Disponibile;Non Disponibile;V.LE DELLA SCULTURA 15;ROMA;LAZIO;SI;www.highlandsroma.com;False;12,479626099999999;41,831248200000005;SCUOLA SECONDARIA I GRADO;186
RM1M06200R;201617;CENTRO;00154;H501;;;SCUOLA PARITARIA SEC. PRIMO GRADO VINCENZA ALTAMURA;;ROMA;SCUOLA SEC. PRIMO GRADO NON STATALE;;;istituto@scuolaaltamura.it;Non Disponibile;V.DAVID SALINIERI 5;ROMA;LAZIO;SI;www.scuolaaltamura.it;False;12,4832959;41,865095700000005;SCUOLA SECONDARIA I GRADO;81
RM1M108001;201617;CENTRO;00185;H501;;;SCUOLA MEDIA IST. S. MARIA;;ROMA;SCUOLA SEC. PRIMO GRADO NON STATALE;;;segreteria@istitutosantamaria.com;Non Disponibile;V.LE MANZONI 5;ROMA;LAZIO;SI;Non Disponibile;False;12,504854400000001;41,8896684;SCUOLA SECONDARIA I GRADO;126
RM1E11000Q;201617;CENTRO;00146;H501;;;SCUOLA ELEM.PARIT. SANT'ANNA;;ROMA;SCUOLA PRIMARIA NON STATALE;;;PRIMARIASANNA@HOTMAIL.IT;Non Disponibile;VLE MARCONI 700;ROMA;LAZIO;SI;Non Disponibile;False;12,4756409;41,84648;SCUOLA PRIMARIA;212
RM1M128006;201617;CENTRO;00196;H501;;;SCUOLA SECONDARIA DI I GRADO PARITARIA VILLA FLAMINIA;;ROMA;SCUOLA SEC. PRIMO GRADO NON STATALE;;;Non Disponibile;ISTITUTOVILLAFLAMINIA@LEGALMAIL.IT;V.LE DEL VIGNOLA 56;ROMA;LAZIO;SI;www.villaflaminia.net;False;12,466416699999998;41,925535100000005;SCUOLA SECONDARIA I GRADO;208
RM1E155009;201617;CENTRO;00135;H501;;;SAN GIUSEPPE CALASANZIO;;ROMA;SCUOLA PRIMARIA NON STATALE;;;CALASANZIOECON@LIBERO.IT;Non Disponibile;VLE CORTINA D'AMPEZZO 256;ROMA;LAZIO;SI;Non Disponibile;False;12,438377000000001;41,942956;SCUOLA PRIMARIA;192
RM1E180002;201617;CENTRO;00189;H501;;;SCUOLA ELEM.PARIF. SS.VERGINE;;ROMA;SCUOLA PRIMARIA NON STATALE;;;ssvergine@orsolinegandino.it;Non Disponibile;VIA CASSIA 735;ROMA;LAZIO;SI;www.istitutossvergine.it;False;12,443259300000001;41,965168799999994;SCUOLA PRIMARIA;184
RM1E00500B;201617;CENTRO;00162;H501;;;SCUOLA ELEM.PARIT. DEDALO IST. S. ORSOLA;;ROMA;SCUOLA PRIMARIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA LIVORNO 50;ROMA;LAZIO;SI;www.orsoline.it;False;12,5246121;41,915993900000004;SCUOLA PRIMARIA;94
RM1M04000X;201617;CENTRO;00144;H501;;;SCUOLA MEDIA MASSIMILIANO MASSIMO;;ROMA;SCUOLA SEC. PRIMO GRADO NON STATALE;;;SEGRETERIA@ISTITUTOMASSIMO.COM;Non Disponibile;V.M.MASSIMO 7;ROMA;LAZIO;SI;Non Disponibile;False;12,45767;41,830290000000005;SCUOLA SECONDARIA I GRADO;199
RM1E18200N;201617;CENTRO;00149;H501;;;SCUOLA ELEM.PARIF.FIGLIE DI NS.SIG.RA DEL SACRO CUORE;;ROMA;SCUOLA PRIMARIA NON STATALE;;;fnssc_brisse@inwind.it;Non Disponibile;VIA A.BRISSE 22;ROMA;LAZIO;SI;www.fnssc.it;False;12,4558088;41,861722799999995;SCUOLA PRIMARIA;81
RM1E03800P;201617;CENTRO;00164;H501;;;"SCUOLA ELEM.PARIT. SACRA FAMIGLIA ""G.SALVADORI""";;ROMA;SCUOLA PRIMARIA NON STATALE;;;info@oblatesacrafamiglia.191.it;Non Disponibile;VIA DEI CARRARESI 1/3;ROMA;LAZIO;SI;Non Disponibile;False;12,4241109;41,8834755;SCUOLA PRIMARIA;61
