CODICESCUOLA;ANNOSCOLASTICO;AREAGEOGRAFICA;CAPSCUOLA;CODICECOMUNESCUOLA;CODICEISTITUTORIFERIMENTO;DENOMINAZIONEISTITUTORIFERIMENTO;DENOMINAZIONESCUOLA;DESCRIZIONECARATTERISTICASCUOLA;DESCRIZIONECOMUNE;DESCRIZIONETIPOLOGIAGRADOISTRUZIONESCUOLA;INDICAZIONESEDEDIRETTIVO;INDICAZIONESEDEOMNICOMPRENSIVO;INDIRIZZOEMAILSCUOLA;INDIRIZZOPECSCUOLA;INDIRIZZOSCUOLA;PROVINCIA;REGIONE;SEDESCOLASTICA;SITOWEBSCUOLA;bStatale;Long;Lat
MITN03500N;201617;NORD OVEST;20123;F205;;;ISTITUTO TECNICO PER IL TURISMO MARCELLINE;;MILANO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;marcellinetommaseo@yahoo.it;Non Disponibile;P.ZA TOMMASEO 1;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,167282799999999;45,4696335
MI1A034001;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA CATONE30;;MILANO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA CATONE30;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1701809;45,4996944
MI1E07900C;201617;NORD OVEST;20156;F205;;;"SCUOLA ELEM.PARIF.""MARIA CONSOLATRICE""";;MILANO;SCUOLA PRIMARIA NON STATALE;;;scuolamariaconsolatrice@tin.it;Non Disponibile;VIA AMPEZZO 8;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,140576;45,496995
MI1A17300C;201617;NORD OVEST;20144;F205;;;"SCUOLA DELL'INFANZIA ""S.MARIA AL NAVIGLIO""";;MILANO;SCUOLA INFANZIA NON STATALE;;;G.VEGEZZI@TISCALI.IT;Non Disponibile;ALZAIA NAVIGLIO GRANDE68;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1694347;45,45084809999999
MI1A167005;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA VITERBO43;;MILANO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA VITERBO43;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,104923;45,4555241
MI1A11400L;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA PEZZI3;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE33@comune.milano.it;Non Disponibile;VIA PEZZI3;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1969859;45,4480355
MI1A24700R;201617;NORD OVEST;20161;F205;;;"SCUOLA DELL'INFANZIA ""ACHILLE RICCI""";;MILANO;SCUOLA INFANZIA NON STATALE;;;semiconvittoachillericci@virgilio.it;Non Disponibile;VIA CAMILLO SBARBARO 11;MILANO;LOMBARDIA;SI;www.istitutoachillericci.it;False;9,181704;45,517285
MI1A092001;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA MERLONI2;;MILANO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA MERLONI2;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,164914999999999;45,5252169
MI1A13500N;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA SAN GIACOMO3;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE36@comune.milano.it;Non Disponibile;VIA SAN GIACOMO3;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,173124699999999;45,4283357
MIPS085001;201617;NORD OVEST;20124;F205;;;LICEO SCIENTIFICO ISTITUTO GONZAGA;;MILANO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;Non Disponibile;ISTITUTOGONZAGA@PEC.GONZAGA-MILANO.IT;V.VITRUVIO 41;MILANO;LOMBARDIA;SI;www.gonzaga-milano.it;False;9,2060625;45,4825877
MI1A084002;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA MANTEGNA10;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE60@comune.milano.it;Non Disponibile;VIA MANTEGNA10;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1680338;45,4834912
MI1A054006;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA DEL VOLGA7;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE78@comune.milano.it;Non Disponibile;VIA DEL VOLGA7;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,171907599999999;45,5262653
MI1A00800C;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA ARENA21;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE1@comune.milano.it;Non Disponibile;VIA ARENA21;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,189982;45,4642035
MI1A23500E;201617;NORD OVEST;20122;F205;;;"SCUOLA DELL'INFANZIA ""IST. DI CULTURA E LINGUE MARCELLINE""";;MILANO;SCUOLA INFANZIA NON STATALE;;;comprensivo@marcellinequadronno.it;Non Disponibile;VIA QUADRONNO15;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,192608;45,4543326
MI1A22100L;201617;NORD OVEST;20161;F205;;;"SCUOLA DELL'INFANZIA ""ASILO INFANTILE AFFORI""";;MILANO;SCUOLA INFANZIA NON STATALE;;;direzione@asiloinfantileaffori.it;Non Disponibile;VIA MOLTENI9;MILANO;LOMBARDIA;SI;www.asiloinfantileaffori.it;False;9,1692524;45,5178816
MI1A141001;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA SATTA19;;MILANO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA SATTA19;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1439522;45,5179615
MI1E132004;201617;NORD OVEST;20155;F205;;;SCUOLA ELEMENTARE METODO MONTESSORI;;MILANO;SCUOLA PRIMARIA NON STATALE;;;info@scuolamontessori.com;Non Disponibile;VIA BARTOLINI 46;MILANO;LOMBARDIA;SI;www.scuolamontessori.com;False;9,152317;45,492171
MI1A10200A;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA NARNI16;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE21@comune.milano.it;Non Disponibile;VIA NARNI16;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,2475141;45,5021354
MIPC125003;201617;NORD OVEST;20133;F205;;;LICEO CLASSICO FAES/MONFORTE;;MILANO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;monforte@faesmilano.it;Non Disponibile;VIA G.A. AMADEO 11;MILANO;LOMBARDIA;SI;WWW.FAESMILANO.IT;False;9,2316869;45,4713607
MI1E090007;201617;NORD OVEST;20148;F205;;;"SCUOLA ELEM.PARIF.""BEATA VERGINE""";;MILANO;SCUOLA PRIMARIA NON STATALE;;;BEATA_VERGINE_MILANO@LIBERO.IT;Non Disponibile;VIA G.TERRAGNI 36;MILANO;LOMBARDIA;SI;www.istitutobeatavergine.net;False;9,133429999999999;45,48577
MI1A01900V;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA BETTI71;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE68@comune.milano.it;Non Disponibile;VIA BETTI71;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1092333;45,4949566
MI1M092004;201617;NORD OVEST;20158;F205;;;SCUOLA SECONDARIA DI 1° GR. S. GEMMA;;MILANO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;INFO@SCUOLASANTAGEMMA.IT;Non Disponibile;V. BALDINUCCI 88;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1672259;45,5030027
MI1E067006;201617;NORD OVEST;20122;F205;;;"SCUOLA ELEM. PAR. ""MADRE CABRINI""";;MILANO;SCUOLA PRIMARIA NON STATALE;;;Non Disponibile;Non Disponibile;C.SO DI PORTA ROMANA105;MILANO;LOMBARDIA;SI;www.cabrini105.it;False;9,1991669;45,4542955
MI1M06100C;201617;NORD OVEST;20124;F205;;;SCUOLA SECONDARIA DI 1° GR. MARIA CONSOLATRICE;;MILANO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;segreteria@consolatricemilano.it;Non Disponibile;V.GIOIA 51;MILANO;LOMBARDIA;SI;www.consolatricemilano.it;False;9,198365;45,4876866
MI1E13300X;201617;NORD OVEST;20125;F205;;;SCUOLA ELEM PAR IST.SALESIANO S.AMBROGIO;;MILANO;SCUOLA PRIMARIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA COPERNICO 9;MILANO;LOMBARDIA;SI;www.salesianimilano.it;False;9,2010443;45,4881563
MIPLGB500O;201617;NORD OVEST;20124;F205;;;MARIA CONSOLATRICE;;MILANO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;segreteria@consolatricemilano.it;Non Disponibile;VIA MELCHIORRE GIOIA 51;MILANO;LOMBARDIA;SI;www.consolatricemilano.it;False;9,198365;45,4876866
MI1E01900R;201617;NORD OVEST;20122;F205;;;"SCUOLA ELEM.PAR.""VITTORIA COLONNA""";;MILANO;SCUOLA PRIMARIA NON STATALE;;;SEGRETERIA@ISTITUTOCOLONNA.COM;Non Disponibile;VIA CONSERVATORIO N.4;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,2032455;45,4643477
MI1A033005;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA C.DA FORLI'14;;MILANO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA CATERINA DA FORLI'14;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1456809;45,4601451
MI1A075007;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA IMBRIANI21;;MILANO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA IMBRIANI21;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1695127;45,498494
MI1A117004;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA PORPORA43;;MILANO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;ED.INFANZIAUE17@COMUNE.MILANO.IT;VIA PORPORA43;MILANO;LOMBARDIA;SI;www.comune.milano.it;False;9,2220324;45,48610069999999
MI1A246001;201617;NORD OVEST;20161;F205;;;"SCUOLA DELL'INFANZIA ""MADRE CLELIA MERLONI""";;MILANO;SCUOLA INFANZIA NON STATALE;;;SCINFMERLONI@TISCALI.IT;Non Disponibile;VIA SANTUARIO SACRO CUORE 4;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1633406;45,5243797
MI1A12800E;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA RUFFINI6/A;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE4@comune.milano.it;Non Disponibile;VIA RUFFINI6/A;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1697858;45,4667871
MI1A18700A;201617;NORD OVEST;20129;F205;;;"SCUOLA DELL'INFANZIA ""MARIA AUSILIATRICE""";;MILANO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA BONVESIN DE LA RIVA 12;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,2122362;45,4637559
MI1A21400D;201617;NORD OVEST;20131;F205;;;"SCUOLA DELL'INFANZIA ""IL NANO GIGANTE""";;MILANO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA LAMBRATE 18;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,2256983;45,4900307
MIPS06500Q;201617;NORD OVEST;20154;F205;;;LICEO SCIENTIFICO E. FERMI;;MILANO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;SEGRETERIA@LICEOFERMI.COM;Non Disponibile;VIA ALFIERI12;MILANO;LOMBARDIA;SI;www.liceofermi.com;False;9,1760494;45,4789358
MISL075007;201617;NORD OVEST;20122;F205;;;LICEO ARTISTICO GIOVANNI XXIII;;MILANO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;IPSSGIO23@GMAIL.COM;Non Disponibile;C.O PORTA VIGENTINA 14;MILANO;LOMBARDIA;SI;www.liceogiovannixxiii.it;False;9,195658;45,4550516
MI1A140005;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA SANZIO19;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE49@comune.milano.it;Non Disponibile;VIA SANZIO19;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1523401;45,46836
MI1E003007;201617;NORD OVEST;20159;F205;;;"SCUOLA PRIMARIA PARITARIA ""ANDREA MANDELLI""";;MILANO;SCUOLA PRIMARIA NON STATALE;;;SEGRETERIA.PRIMARIA@MANDELLIRODARI.ORG;FONDAZIONEMANDELLIRODARI@EDUPEC.IT;VIA PAVONI N.10/2;MILANO;LOMBARDIA;SI;www.mandellirodari.org;False;9,1870491;45,5015592
MI1A003009;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA ALZAIA NAVIGLIO GRANDE22;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE39@comune.milano.it;Non Disponibile;ALZAIA NAVIGLIO GRANDE22;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1743379;45,4518408
MIRF105007;201617;NORD OVEST;20129;F205;;;ISTITUTO PROFESSIONALE SERVIZI SOCIO-SANITARI MARIA AUSILIATRICE;;MILANO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;Non Disponibile;Non Disponibile;V.BONVESIN DE LA RIVA;MILANO;LOMBARDIA;SI;www.scuolabonvesin.it;False;9,2120537;45,4633387
MIPS20500T;201617;NORD OVEST;20122;F205;;;LICEO SCIENTIFICO ZACCARIA;;MILANO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;SEGRETERIA@ISTITUTOZACCARIA.IT;istitutozaccaria@pec.it;VIA DELLA COMMENDA 5;MILANO;LOMBARDIA;SI;www.istitutozaccaria.it;False;9,198952199999999;45,45939569999999
MI1A083006;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA T.MANN9;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE77@comune.milano.it;Non Disponibile;VIA THOMAS MANN9;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,20857;45,52389280000001
MIPL335009;201617;NORD OVEST;20122;F205;;;LICEO LINGUISTICO MONTINI;;MILANO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;istituto.montini@tiscali.it;Non Disponibile;C.SO P.TA ROMANA 105;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1990947;45,4541624
MI1A10100E;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA DEI NARCISI1;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE48@comune.milano.it;Non Disponibile;VIA DEI NARCISI1;MILANO;LOMBARDIA;SI;ED.infanziaUE48@comune.milano.it;False;9,1279981;45,4510745
MI1E06600A;201617;NORD OVEST;20124;F205;;;"SCUOLA ELEM.PAR.""MARIA CONSOLATRICE""";;MILANO;SCUOLA PRIMARIA NON STATALE;;;primaria@Consolatricemilano.it;IMC@OVERPEC.IT;VIA M. GIOIA51;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,198365;45,4876866
MI1A17200L;201617;NORD OVEST;20157;F205;;;"SCUOLA DELL'INFANZIA ""MARIA AUSILIATRICE""";;MILANO;SCUOLA INFANZIA NON STATALE;;;MATERNA.MARIAUSILIATRICE@GMAIL.COM;Non Disponibile;VIA ALDINI52;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1334725;45,51221770000001
MI1M06000L;201617;NORD OVEST;20124;F205;;;SCUOLA SECONDARIA DI 1° GR. ISTITUTO GONZAGA;;MILANO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;Non Disponibile;ISTITUTOGONZAGA@PEC.GONZAGA-MILANO.IT;V.VITRUVIO 41;MILANO;LOMBARDIA;SI;www.gonzaga-milano.it;False;9,2060625;45,4825877
MIPL34500X;201617;NORD OVEST;20100;F205;;;LICEO LINGUISTICO TEATRO ALLA SCALA;;MILANO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;Non Disponibile;Non Disponibile;VIA G. DELEDDA 11;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,2157091;45,4877014
MI1E018001;201617;NORD OVEST;20122;F205;;;SCUOLA PRIMARIA PARITARIA MARCELLINE;;MILANO;SCUOLA PRIMARIA NON STATALE;;;comprensivo@marcellinequadronno.it;Non Disponibile;VIA QUADRONNO15;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,192608;45,4543326
MI1A12700P;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA ROVETTA1;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE11@comune.milano.it;Non Disponibile;VIA ROVETTA1;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,224749899999999;45,4986431
MI1E059007;201617;NORD OVEST;20132;F205;;;"SCUOLA ELEM. PAR. ""S.GIUSEPPE""";;MILANO;SCUOLA PRIMARIA NON STATALE;;;SEGRETERIA@SANGIUSEPPEMILANO.ORG;Non Disponibile;VIA G.B. DE LA SALLE 5;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,241558399999999;45,5026079
MI1A260007;201617;NORD OVEST;20148;F205;;;SCUOLA DELL'INF. SR. COMPASSIONISTE S.GIULIANA FALCONIERI;;MILANO;SCUOLA INFANZIA NON STATALE;;;SANTAGIULIANA@TISCALINET.IT;Non Disponibile;VIA ZAMAGNA18;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1339659;45,4750372
MI1A05300A;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA DEI CROLLALANZA15;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE39@comune.milano.it;Non Disponibile;VIA CROLLALANZA15;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1666431;45,445644
MI1A175004;201617;NORD OVEST;20156;F205;;;"SCUOLA DELL'INFANZIA ""MARIA CONSOLATRICE""";;MILANO;SCUOLA INFANZIA NON STATALE;;;scuolamariaconsolatrice@tin.it;Non Disponibile;VIA AMPEZZO8;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,140576;45,496995
MI1A18600E;201617;NORD OVEST;20139;F205;;;SAN VINCENZO DE' PAOLI;;MILANO;SCUOLA INFANZIA NON STATALE;;;info@scuolareginamundi.it;Non Disponibile;VIA BONCOMPAGNI18;MILANO;LOMBARDIA;SI;www.scuolareginamundi.it;False;9,2269759;45,44016269999999
MI1A07400B;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA IMBONATI2;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE76@comune.milano.it;Non Disponibile;VIA IMBONATI2;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,184605;45,49841780000001
MI1A12200G;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA QUINTO ROMANO26;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE57@comune.milano.it;Non Disponibile;VIA QUINTO ROMANO 26;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,0865653;45,4644149
MI1A116008;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA PISA5/1;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE47@comune.milano.it;Non Disponibile;VIA PISA5/1;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1204874;45,4529895
MI1A00100N;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA AFFORI;;MILANO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA AFFORI21;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,167372199999999;45,5165765
MI1M04600A;201617;NORD OVEST;20133;F205;;;SCUOLA SECONDARIA DI 1° GR. FAES MONFORTE;;MILANO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;monforte@faesmilano.it;Non Disponibile;VIA G.A. AMADEO 11;MILANO;LOMBARDIA;SI;WWW.FAESMILANO.IT;False;9,2316869;45,4713607
MI1A21300N;201617;NORD OVEST;20147;F205;;;"SCUOLA DELL'INFANZIA ""DEVOTA MACULAN""";;MILANO;SCUOLA INFANZIA NON STATALE;;;segreteria.organizzativa@santommasomoro.it;Non Disponibile;VIA INGANNI12;MILANO;LOMBARDIA;SI;www.fondazionegrossman.org;False;9,127455699999999;45,4483743
MI1A09400L;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA MONTE POPERA14;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE30@comune.milano.it;Non Disponibile;VIA MONTE POPERA14;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,246627300000002;45,43150139999999
MI1A14300L;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA SCALABRINI7;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE46@comune.milano.it;Non Disponibile;VIA SCALABRINI7;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1409804;45,4499456
MI1A096008;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA MONTEVELINO10;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE28@comune.milano.it;Non Disponibile;VIA MONTEVELINO10;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,2262419;45,4529156
MI1A05600T;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA DEVOTO7;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE24@comune.milano.it;Non Disponibile;VIA DEVOTO7;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,2340126;45,4638426
MIPC04500B;201617;NORD OVEST;20122;F205;;;LICEO CLASSICO DE AMICIS;;MILANO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;INFO@ISTITUTIDEAMICIS.IT;Non Disponibile;VIA LAMARMORA34;MILANO;LOMBARDIA;SI;www.istitutideamicis.it;False;9,201708;45,456891
MISL04500B;201617;NORD OVEST;20123;F205;;;LICEO ARTISTICO ORSOLINE S.CARLO;;MILANO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;segreteria@artisticorsoline.it;Non Disponibile;V.LANZONE 53;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1746068;45,4615371
MIPS18500T;201617;NORD OVEST;20148;F205;;;LICEO SCIENTIFICO S. CELSO;;MILANO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;sancelso2002@gmail.com;Non Disponibile;V. PARAVIA 5;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1278177;45,4696203
MI1E076001;201617;NORD OVEST;20129;F205;;;"SCUOLA ELEM.PARIF.""G.ROSSELLO""";;MILANO;SCUOLA PRIMARIA NON STATALE;;;rossello.mi@libero.it;Non Disponibile;VIA C.GOLDONI 68;MILANO;LOMBARDIA;SI;www.scuolarossello.it;False;9,2204181;45,46926140000001
MI1E00500V;201617;NORD OVEST;20121;F205;;;"SCUOLA ELEM.PAR.""MONTESSORI S.R.L.""";;MILANO;SCUOLA PRIMARIA NON STATALE;;;MONTESSORI.SCUOLA@FASTWEBNET.IT;Non Disponibile;VIA MILAZZO7;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1876382;45,4794165
MI1M06400X;201617;NORD OVEST;20133;F205;;;SCUOLA SECONDARIA DI 1° GR. FAES ARGONNE;;MILANO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;argonne@faesmilano.it;Non Disponibile;VIA ZANOIA 1;MILANO;LOMBARDIA;SI;www.faesmilano.it;False;9,229679599999999;45,4810923
MI1M09400Q;201617;NORD OVEST;20133;F205;;;SCUOLA SECONDARIA DI 1° GR. STEINER RUDOLF;;MILANO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;DIDATTICA@SCUOLASTEINERMILANO.IT;Non Disponibile;V. CLERICETTI 45;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,2352024;45,4795872
MI1E02100R;201617;NORD OVEST;20135;F205;;;"SCUOLA ELEM. PAR.""SUORE MANTELLATE SERVE DI MARIA""";;MILANO;SCUOLA PRIMARIA NON STATALE;;;icparitario@suoremantellate.org;ICPVASARI@PECSUOREMANTELLATE.ORG;VIA G. VASARI 16;MILANO;LOMBARDIA;SI;www.suoremantellate.org;False;9,207144399999999;45,4538248
MI1A07700V;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA LAMPUGNANO163;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE70@comune.milano.it;Non Disponibile;VIA LAMPUGNANO163;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1035975;45,4919761
MI1A174008;201617;NORD OVEST;20133;F205;;;"SCUOLA DELL'INFANZIA ""MARIA IMMACOLATA""";;MILANO;SCUOLA INFANZIA NON STATALE;;;aurora@faesmilano.it;Non Disponibile;VIA G. A. AMADEO 11;MILANO;LOMBARDIA;SI;www.faesmilano.it;False;9,2316869;45,4713607
MI1A259003;201617;NORD OVEST;20124;F205;;;"SCUOLA DELL'INFANZIA ""ISTITUTO GONZAGA""";;MILANO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;ISTITUTOGONZAGA@PEC.GONZAGA-MILANO.IT;VIA VITRUVIO41;MILANO;LOMBARDIA;SI;www.gonzaga-milano.it;False;9,2060625;45,4825877
MI1A217001;201617;NORD OVEST;20123;F205;;;"SCUOLA DELL'INFANZIA ""COLLEGIO SAN CARLO""";;MILANO;SCUOLA INFANZIA NON STATALE;;;CSC@COLLEGIOSANCARLO.IT;Non Disponibile;C.SO MAGENTA 71;MILANO;LOMBARDIA;SI;www.collegiosancarlo.it;False;9,16976;45,465581
MI1A12100Q;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA QUADRIO10;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE73@comune.milano.it;Non Disponibile;VIA QUADRIO10;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1840763;45,4841156
MI1M04400P;201617;NORD OVEST;20127;F205;;;SCUOLA SECONDARIA DI 1° GR. CIVICA MANZONI;;MILANO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;Non Disponibile;Non Disponibile;VIA GRAZIA DELEDDA 11;MILANO;LOMBARDIA;SI;www.primariamedieincomune.it;False;9,2157091;45,4877014
MI1A190006;201617;NORD OVEST;20125;F205;;;"SCUOLA DELL'INFANZIA ""SANT'ANGELA MERICI""";;MILANO;SCUOLA INFANZIA NON STATALE;;;MATERNA.AMERICI@LIBERO.IT;Non Disponibile;VIA CAGLIERO24;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,2011488;45,49646980000001
MI1E445002;201617;NORD OVEST;20143;F205;;;LES GALIPETTES;;MILANO;SCUOLA PRIMARIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA COTTOLENGO 25;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1446844;45,44162000000001
