CODICEIDENTIFICATIVOFARMACIA;CODFARMACIAASSEGNATODAASL;INDIRIZZO;DESCRIZIONEFARMACIA;PARTITAIVA;CAP;CODICECOMUNEISTAT;DESCRIZIONECOMUNE;FRAZIONE;CODICEPROVINCIAISTAT;SIGLAPROVINCIA;DESCRIZIONEPROVINCIA;CODICEREGIONE;DESCRIZIONEREGIONE;DATAINIZIOVALIDITA;DATAFINEVALIDITA;DESCRIZIONETIPOLOGIA;CODICETIPOLOGIA;orig_lat;orig_long;LOCALIZE;indirizzo_query;arcGIS_response;Long;Lat;nome_citta
9769;0;Viale Antonio Ciamarra, 235;DE AGOSTINO DR. GUIDO;8004211002;173;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.8494341787;12.5908539497;1;Viale Antonio Ciamarra, 235, 173, ROMA;Viale Antonio Ciamarra 235, 00173, Roma;12,589840217294865;41,854546204830065;ROMA
9770;0;Via delle Galline Bianche, snc;MOSCA MASSIMO;10271290586;188;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9015141;12.4607737;1;Via delle Galline Bianche, snc, 188, ROMA;Viale delle Galline Bianche 188, 00188, Roma;12,486801805382452;41,997311482790366;ROMA
9771;0;Piazza Carlo Mazzaresi, 40;RALLO GASPARE;10377640585;136;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2013;-;Ordinaria;1;41.9204044;12.4420914;1;Piazza Carlo Mazzaresi, 40, 136, ROMA;Piazza Carlo Mazzaresi 40, 00136, Roma;12,441969149605052;41,920454973288884;ROMA
9772;0;Piazza Monte Gaudio, 25;DEI MASSIMI DR. CECE;5483471008;135;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/10/2010;-;Ordinaria;1;41.9360899241;12.436697302;1;Piazza Monte Gaudio, 25, 135, ROMA;Piazza di Monte Gaudio 25, 00135, Roma;12,436744473772276;41,93579084984708;ROMA
9773;0;Via M. Dionigi, 31;MAGNANIMI SNC;5496971002;193;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2013;-;Ordinaria;1;41.9059131;12.4719115;1;Via M. Dionigi, 31, 193, ROMA;Via Marianna Dionigi 31, 00193, Roma;12,47176903719199;41,905913427145244;ROMA
9774;0;Via Trionfale, 8291;BONURA DI MORBEGNO CARMELA E C. SAS;9952411008;135;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9849295526;12.4068757323;1;Via Trionfale, 8291, 135, ROMA;Via Trionfale 8291, 00135, Roma;12,426942855675463;41,937518849847095;ROMA
9775;0;Via A. Doria, 35;MANNUCCI LEOPOLDO;10531940582;192;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2013;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via A. Doria, 35, 192, ROMA;Via Andrea Doria 35, 00192, Roma;12,453365975301516;41,90999102469853;ROMA
9776;0;Via Andronico, 8;VACCARELLA SALVATORE SAS;12301201005;136;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Andronico, 8, 136, ROMA;Via Livio Andronico 8, 00136, Roma;12,439940878152257;41,91175550597261;ROMA
9777;0;Circonvallazione Trionfale, 57/A;BISOZZI SAS DI ALINA BISOZZI & C.;5612401009;195;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9117382388;12.4497658103;1;Circonvallazione Trionfale, 57/A, 195, ROMA;Circonvallazione Trionfale 57, 00195, Roma;12,449881887298872;41,912362864562276;ROMA
9778;0;Via Flaminia, 719/A;PUGNALONI PAOLA MARIA;10650990582;191;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/09/2010;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Flaminia, 719/A, 191, ROMA;Via Flaminia 719, 00191, Roma;12,475426018177648;41,947790405505145;ROMA
9779;0;Via di Torrevecchia, 308;CONTARINA GIOVANNI LUCA;10738780583;168;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.92490985;12.41389885;1;Via di Torrevecchia, 308, 168, ROMA;Via di Torrevecchia 308, 00168, Roma;12,415571157222063;41,92688301832188;ROMA
9780;0;Via Angelo Emo, 18;LA.LI.FAR. DI  LAUCIANI LILIA;13608451004;136;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9053088563;12.447705472;1;Via Angelo Emo, 18, 136, ROMA;Via Angelo Emo 18, 00136, Roma;12,448024680535575;41,905752474608995;ROMA
9781;0;Via Monti di Primavalle, 187;CLEMENTE XI SAS DELLA DR.SSA VALERIA BUI & C.;10448121003;167;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/04/2010;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Monti di Primavalle, 187, 167, ROMA;Via dei Monti di Primavalle 187, 00168, Roma;12,413636260488119;41,90811420483004;ROMA
9782;0;Via Monti Di Creta, 82;IMMACOLATA;5885511005;167;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9015725;12.4294405;1;Via Monti Di Creta, 82, 167, ROMA;Via dei Monti di Creta 82, 00167, Roma;12,429335655981305;41,901650350539576;ROMA
9784;0;LARGO PORTA CAVALLEGGERI, 3;LEONE ALESSANDRO;4715260586;165;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2008;-;Ordinaria;1;41.9001887;12.4565069;1;LARGO PORTA CAVALLEGGERI, 3, 165, ROMA;Largo di Porta Cavalleggeri 3, 00165, Roma;12,456115994171624;41,900199496249094;ROMA
9785;0;Via Gregorio VII, 63;RODINO' EDOARDO;10445781007;165;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/02/2016;-;Ordinaria;1;41.8961397821;12.4419066596;1;Via Gregorio VII, 63, 165, ROMA;Via Gregorio VII 63, 00165, Roma;12,450493529286135;41,89742365084541;ROMA
9786;0;Piazza Irnerio, 40-41;ILLUMINATI E DE LILLO SNC;6540801005;165;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.8983148633;12.4298899361;1;Piazza Irnerio, 40-41, 165, ROMA;Piazza Irnerio 40, 00165, Roma;12,430020411420234;41,89815229535628;ROMA
9787;0;Viale Angelico, 79;MAZZEI STEFANO;7104801001;195;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9165744378;12.4584136048;1;Viale Angelico, 79, 195, ROMA;Viale Angelico 79, 00195, Roma;12,45826166680136;41,916980263113864;ROMA
9788;0;Via Cicerone, 30;PAVESE DELLA DR.SSA RITA LO PINTO E C. SNC;10191471001;193;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2011;-;Ordinaria;1;41.90850125;12.467833;1;Via Cicerone, 30, 193, ROMA;Via Cicerone 30, 00193, Roma;12,469017426308518;41,90644252039934;ROMA
9823;0;Via dei Sampieri, 6 - Complesso IACP;COMUNALE POGGIO VERDE - CORVIALE;5903241007;148;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/09/2007;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via dei Sampieri, 6 - Complesso IACP, 148, ROMA;Via dei Sampieri 6, 00148, Roma;12,41869358021236;41,85640674271454;ROMA
9833;0;Via degli Ammiragli, 52;CIPRO SAS DEL DR. TITO MARIA SERRAINO & C.;9664901007;136;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2013;-;Ordinaria;1;41.9048842471;12.4455556887;1;Via degli Ammiragli, 52, 136, ROMA;Viale degli Ammiragli 52, 00136, Roma;12,445041100755914;41,90537659117663;ROMA
9837;0;Via Madonna del Riposo, 121;VILLA CARPEGNA DELLA DR.SSA RITA LA TORRE & C. SNC;6293271000;165;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2013;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Madonna del Riposo, 121, 165, ROMA;Via della Madonna del Riposo 121, 00165, Roma;12,430555611575947;41,89607888980903;ROMA
9885;0;Via Ignazio Silone - II Ponte IACP;COMUNALE LAURENTINO;5903241007;143;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/09/2007;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Ignazio Silone - II Ponte IACP, 143, ROMA;Viale Ignazio Silone, 00143, Roma;12,466706842693752;41,81288581840032;ROMA
9886;0;Viale Cesare Pavese, 310;Comunale Fonte Ostiense Ferratella;5903241007;144;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.8175121974;12.4742488867;1;Viale Cesare Pavese, 310, 144, ROMA;Viale Cesare Pavese 310, 00144, Roma;12,470791725229388;41,81677004079867;ROMA
9983;0;Via Carlo Casini, 165;FARMACAP - COMUNALE DRAGONCELLO;5903241007;126;58091;ROMA;ACILIA;58;RM;ROMA;120;LAZIO;01/03/2013;-;Ordinaria;1;41.786955;12.33500465;1;Via Carlo Casini, 165, 126, ROMA;Via Carlo Casini 165, 00126, Roma;12,337281282820694;41,78237595920135;ROMA
9987;0;Largo G. da Montesarchio, 10-14;SAN MARCO SAS DI PETITTI MARIANNA & C.;9175941005;125;58091;ROMA;ACILIA;58;RM;ROMA;120;LAZIO;01/03/2013;-;Ordinaria;1;41.9236809188;12.5711488039;1;Largo G. da Montesarchio, 10-14, 125, ROMA;Largo Girolamo da Montesarchio 10, 00125, Roma;12,363961879104552;41,78403819262503;ROMA
10003;0;Via Torcegno, 45;COMUNALE CASTEL FUSANO INFERNETTO;5903241007;122;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/09/2007;-;Ordinaria;1;41.7266496246;12.3711798881;1;Via Torcegno, 45, 122, ROMA;Via Torcegno 45, 00124, Roma;12,375833021294513;41,734968124273394;ROMA
10146;0;Piazza G. Mosca, 13;FARMACAP - COMUNALE MONTECUCCO;5903241007;148;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2013;-;Ordinaria;1;41.9236809188;12.5711488039;1;Piazza G. Mosca, 13, 148, ROMA;Piazza Gaetano Mosca 13, 00148, Roma;12,442049999999995;41,84355948903573;ROMA
10346;0;Via Casalotti, 140/146;COMUNALE CASALOTTI II;5903241007;166;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2013;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Casalotti, 140/146, 166, ROMA;Via di Casalotti 140, 00166, Roma;12,369070341104505;41,915830547319544;ROMA
10484;0;Via del Golf, 12;DUE PINI DR.SSA GALLI MARIA ROSARIA;7378321009;194;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2008;-;Ordinaria;1;41.9440797;12.4619838;1;Via del Golf, 12, 194, ROMA;Via del Golf 12, 00135, Roma;12,462171252710883;41,944054404472666;ROMA
10485;0;Via Casal del Marmo, 368-370;COMUNALE PALMAROLA;5903241007;135;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/09/2007;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Casal del Marmo, 368-370, 135, ROMA;Via di Casal del Marmo 368, 00135, Roma;12,391536452059604;41,94611241779139;ROMA
16477;0;VIALE RONALDO VIGNALI, 66;COM.LE  FARMACAP BRUNO PELIZZI;5903241007;173;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/09/2007;-;Ordinaria;1;41.9015141;12.4607737;1;VIALE RONALDO VIGNALI, 66, 173, ROMA;Viale Rolando Vignali 66, 00173, Roma;12,580947450458776;41,85735770413756;ROMA
17224;0;Via di Torrevecchia, 555-557;COM.LE FARMACAP PIETRO BEMBO;5903241007;168;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/09/2007;-;Ordinaria;1;41.92490985;12.41389885;1;Via di Torrevecchia, 555-557, 168, ROMA;Via di Torrevecchia 555, 00168, Roma;12,412308588262439;41,923329988343255;ROMA
17252;0;Via Ottone Fattiboni, 206;COMUNALE FARMACAP NUOVO DRAGONCELLO;5903241007;126;58091;ROMA;ACILIA;58;RM;ROMA;120;LAZIO;01/09/2007;-;Ordinaria;1;41.7860504138;12.3467217772;1;Via Ottone Fattiboni, 206, 126, ROMA;Via Ottone Fattiboni 206, 00126, Roma;12,346725483899837;41,78817735443472;ROMA
17253;0;Viale G. Cervi, 14/30;COMUNALE FARMACAP BORGATA FIDENE;5903241007;139;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/09/2007;-;Ordinaria;1;41.9236809188;12.5711488039;1;Viale G. Cervi, 14/30, 139, ROMA;Viale Gino Cervi 14, 00139, Roma;12,533213425067787;41,962805307259394;ROMA
17257;0;Via Marino Ghetaldi, 24;COMUNALE FARMACAP DIVISIONE TORINO;5903241007;143;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/04/2013;-;Ordinaria;1;41.8181610658;12.4892858332;1;Via Marino Ghetaldi, 24, 143, ROMA;Via Marino Ghetaldi 24, 00143, Roma;12,490398;41,81768099999999;ROMA
17258;0;Via Gasperina, 232/236;COMUNALE FARMACAP GASPERINA DR. NATALE ZADINI;5903241007;173;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/04/2013;-;Ordinaria;1;41.8331026207;12.5999558769;1;Via Gasperina, 232/236, 173, ROMA;Via Gasperina 232, 00173, Roma;12,600260607132554;41,833438354982974;ROMA
17260;0;Viale Cortina D'Ampezzo, 317;COMUNALE FARMACAP MARIO FANI;5903241007;135;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9479244663;12.4432461198;1;Viale Cortina D'Ampezzo, 317, 135, ROMA;Viale Cortina d'Ampezzo 317, 00135, Roma;12,4370084023025;41,94226218512321;ROMA
17262;0;Via Andria, 78/80;FARMACAP - COMUNALE PRATO FIORITO - PONTE DI NONA;5903241007;132;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/04/2013;-;Ordinaria;1;41.88601545;12.66917315;1;Via Andria, 78/80, 132, ROMA;Via Andria 78, 00132, Roma;12,667047050926225;41,88996162392522;ROMA
17269;0;Via di Tor San Giovanni, 167-169;COMUNALE FARMACAP LA CINQUINA;5903241007;139;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9800081192;12.5610956897;1;Via di Tor San Giovanni, 167-169, 139, ROMA;Via di Tor San Giovanni 167, 00139, Roma;12,563773890357282;41,98161014239131;ROMA
17298;0;Via Cesare Maccari, 312;AXA MADONNETTA SAS DEL DR. RICCARDO SANSONI;9258241000;125;58091;ROMA;ACILIA;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.7742814129;12.3576918936;1;Via Cesare Maccari, 312, 125, ROMA;Via Cesare Maccari 312, 00125, Roma;12,358996083668918;41,77204395365879;ROMA
17314;0;Via Petralia Sottana, 55-57;COMUNALE BORGHESIANA III;5903241007;132;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/09/2007;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Petralia Sottana, 55-57, 132, ROMA;Via Petralia Sottana 55, 00132, Roma;12,674298193577235;41,86797284840757;ROMA
17318;0;Via delle Azzorre, 302-304;FARMACIA AZZORRE Dr. PASANISI GIANLUCA;6659531005;121;58091;ROMA;LIDO DI OSTIA;58;RM;ROMA;120;LAZIO;01/04/2007;-;Ordinaria;1;41.7400009959;12.2664076305;1;Via delle Azzorre, 302-304, 121, ROMA;Via delle Azzorre 302, 00121, Roma;12,269531478071464;41,74065021954522;ROMA
17322;0;Via Giacomo Caneva, 15/17;FARMACAP - COM.LE ANNUNZIATELLA II;5903241007;142;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/09/2007;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Giacomo Caneva, 15/17, 142, ROMA;Via Giacomo Caneva, 00142, Roma;12,515547975688865;41,838681975688864;ROMA
17354;0;Via delle Canarie, 40-42-44 Ang. Via Baleari, 74;COMUNALE FARMACAP DELLE ANTILLE;5903241007;121;58091;ROMA;LIDO DI OSTIA;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via delle Canarie, 40-42-44 Ang. Via Baleari, 74, 121, ROMA;Via delle Canarie 40, 00121, Roma;12,281297657510517;41,7395505745282;ROMA
17524;0;Via Vittorio De Sica, 32;OLGIATA SNC Dr.i Picchioni Massimo e Paolo;8528381000;123;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/04/2007;-;Ordinaria;1;42.0214442;12.3747431;1;Via Vittorio De Sica, 32, 123, ROMA;Via Vittorio De Sica 32, 00123, Roma;12,374268834278965;42,02111333930795;ROMA
17984;0;Via Amsterdam, 78/80;S. GIORGIO DR.SSA DE ANGELIS VINCENZA;2717330803;144;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/10/2014;-;Ordinaria;1;41.8031272961;12.3069013931;1;Via Amsterdam, 78/80, 144, ROMA;Via Amsterdam 78, 00144, Roma;12,450249725672595;41,82364278023637;ROMA
17990;0;Via Lucio Lombardo Radice, 38;SAN PIETRO;8861751009;143;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/04/2007;-;Ordinaria;1;41.7942349;12.4867275;1;Via Lucio Lombardo Radice, 38, 143, ROMA;Via Lucio Lombardo Radice, 00134, Roma;12,487113000000011;41,7936015;ROMA
18075;0;LUNGOTEVERE CASTELLO, 2;FARMACIA ASSISTENZIALE A.N.M.I.G.;2114911007;193;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2007;-;Ordinaria;1;41.90292425;12.46987825;1;LUNGOTEVERE CASTELLO, 2, 193, ROMA;Lungotevere Castello 2, 00193, Roma;12,468921124473484;41,9028541906918;ROMA
18115;0;Largo della Primavera, 16/C;FARMACAP - COM.LE PRIMAVERA;5903241007;171;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/08/2007;-;Ordinaria;1;41.9236809188;12.5711488039;1;Largo della Primavera, 16/C, 171, ROMA;Largo della Primavera 16, 00171, Roma;12,561761228920474;41,88775052192272;ROMA
18143;0;Via M.Migliarini, 49;DISPENSARIO FARMACAP GREGNA S. ANDREA;5903241007;173;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/11/2007;-;Dispensario;3;41.8279572;12.5876106;1;Via M.Migliarini, 49, 173, ROMA;Via Michele Migliarini 49, 00173, Roma;12,587799357897152;41,82789150513591;ROMA
18148;0;via Galbani 69/71;FARMACAP MESSI D'ORO;5903241007;156;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2013;-;Ordinaria;1;42.4754341197;12.8765748098;1;via Galbani 69/71, 156, ROMA;Viale Egidio Galbani 69, 00156, Roma;12,560810512060785;41,931446165964644;ROMA
18173;0;Via Pietro Marchisio, 91-97;Farmacap - Com.le Santa Maura;5903241007;173;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.8496041942;12.5891510509;1;Via Pietro Marchisio, 91-97, 173, ROMA;Via Pietro Marchisio 91, 00173, Roma;12,589344712735915;41,85051637275657;ROMA
18226;0;Viale Egidio Galbani, 69/71;FARMACAP - COM.LE MESSI D'ORO;-;156;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/05/2008;-;Ordinaria;1;41.9320546414;12.5593705915;1;Viale Egidio Galbani, 69/71, 156, ROMA;Viale Egidio Galbani 69, 00156, Roma;12,560810512060785;41,931446165964644;ROMA
18357;0;Via Diego Angeli, 59;FARMACAP - COMUNALE FORTE TIBURTINO;5903241007;159;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;42.2615171319;12.1554092426;1;Via Diego Angeli, 59, 159, ROMA;Via Diego Angeli 59, 00159, Roma;12,551230600412744;41,90913733677288;ROMA
18395;0;Via A. Millevoi, 37;BARBERINI Dr.i Gangemi Antonio e Rosa Snc;6096301004;143;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/04/2013;-;Ordinaria;1;41.9041789;12.4887755;1;Via A. Millevoi, 37, 143, ROMA;Via Andrea Millevoi 37, 00178, Roma;12,518889154740556;41,8221395161584;ROMA
18396;0;Via Don Primo Mazzolari, 220;FARMACIE MARCONI SAS DI MARCONI MARIA PIA - PONTE DI NONA;9657681004;132;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/11/2009;-;Ordinaria;1;41.8961298;12.6729244;1;Via Don Primo Mazzolari, 220, 132, ROMA;Via Don Primo Mazzolari 220, 00132, Roma;12,673019786342234;41,89604842796388;ROMA
18401;0;Via Macchia Saponara, 90;FARMACRIMI AXA DEL DR. VINCENZO CRIMI E C. SAS;10059001007;125;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2013;-;Ordinaria;1;42.085646476;12.5229659653;1;Via Macchia Saponara, 90, 125, ROMA;Via di Macchia Saponara 90, 00125, Roma;12,355650084367301;41,770589102689144;ROMA
18477;0;Via Caselle Torinese, 1;FARMACAP -  COM.LE SELVA CANDIDA II;5903241007;166;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2013;-;Ordinaria;1;41.9213385459;12.3778017838;1;Via Caselle Torinese, 1, 166, ROMA;Via Caselle Torinese 1, 00166, Roma;12,376098701915874;41,92151650375092;ROMA
18650;0;Via Della Massimilla, 174/176;LOLLI LUCA;9509841004;166;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2013;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Della Massimilla, 174/176, 166, ROMA;Via della Massimilla 174, 00166, Roma;12,348912238126893;41,87617676686477;ROMA
18870;0;Via Giuseppe Antonio Borgese, 5;FARMACAP - COM.LE CASTEL PORZIANO;5903241007;124;58091;ROMA;Infernetto;58;RM;ROMA;120;LAZIO;01/11/2013;-;Ordinaria;1;41.8932575;12.4830619;1;Via Giuseppe Antonio Borgese, 5, 124, ROMA;Via Giuseppe Antonio Borgese 5, 00124, Roma;12,348250381210676;41,73214158451151;ROMA
18985;0;Via Casilina, 2023-2025;FARMACAP - COM.LE CAMOCELLI;5903241007;132;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.8713998;12.5786904;1;Via Casilina, 2023-2025, 132, ROMA;Via Casilina 2023, 00132, Roma;12,690940683594;41,863690749379614;ROMA
19378;0;Piazza Attilio Omodei Zorini, 45/46/47;FARMASANTENA823 S.N.C.;14038481009;166;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/12/2016;-;Ordinaria;1;41.9108587;12.3893724;1;Piazza Attilio Omodei Zorini, 45/46/47, 166, ROMA;Piazza Attilio Omodei Zorini 45, 00166, Roma;12,389145584655767;41,910765590339906;ROMA
19379;0;Via Renato Fucini, 70/72;Talenti Snc;13991561005;137;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9519955;12.5469357;1;Via Renato Fucini, 70/72, 137, ROMA;Via Renato Fucini 70, 00137, Roma;12,547912421316875;41,951631635581975;ROMA
19393;0;Via Di Vallerano, 80;Farmacia Vallerano S.n.c. Di Ricci Bartoloni Giuliana E Tagliaferri Patrizio Maria;14026501008;128;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.7845946;12.4706172;1;Via Di Vallerano, 80, 128, ROMA;Via di Vallerano 80, 00128, Roma;12,464639135033718;41,785494820156934;ROMA
19403;0;Via Andrea del Castagno, 28;FARMACIA DEL TINTORETTO S.N.C.;13881461001;142;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/02/2017;-;Ordinaria;1;41.8366829;12.4875702;1;Via Andrea del Castagno, 28, 142, ROMA;Via Andrea del Castagno 28, 00142, Roma;12,48755516264642;41,83666644240867;ROMA
19413;0;Via Cassia, 1661/1663;FARMACIA CASSIA GSM S.N.C.;14059021007;123;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2017;-;Ordinaria;1;42.0094302;12.3787435;1;Via Cassia, 1661/1663, 123, ROMA;Via Cassia 1661, 00123, Roma;12,382519963673394;42,003744392434776;ROMA
19416;0;Via Sarsina, 57;FARMACIA VITINIA SNC DEI DR.RI VINCENZO FABIANI, MAURO RIETTI E ELISABETTA TOCCA;14071081005;127;58091;ROMA;VITINIA;58;RM;ROMA;120;LAZIO;01/03/2017;-;Ordinaria;1;41.7938007;12.4068047;1;Via Sarsina, 57, 127, ROMA;Via Sarsina 57, 00127, Roma;12,406593158347233;41,7938069336661;ROMA
19421;0;Viale Gaetano Arturo Crocco, 21;FARMACIA AVANZATI & PETITTO SNC;14091131004;148;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2017;-;Ordinaria;1;41.821737;12.3950464;1;Viale Gaetano Arturo Crocco, 21, 148, ROMA;Viale Gaetano Arturo Crocco 21, 00148, Roma;12,394789909330141;41,82193594861214;ROMA
19422;0;Via dell'Acqua Traversa, 249;FARMACIA CORTINA D'AMPEZZO SAS;14201811008;135;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2017;-;Ordinaria;1;41.9528926;12.4562264;1;Via dell'Acqua Traversa, 249, 135, ROMA;Via dell'Acqua Traversa 249, 00135, Roma;12,453687151682141;41,95369278212822;ROMA
19424;0;Via Luigi Capuana, 121;FARMACIA MONTESACRO S.N.C.;14013311007;137;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2017;-;Ordinaria;1;41.9472287;12.5470235;1;Via Luigi Capuana, 121, 137, ROMA;Via Luigi Capuana 121, 00137, Roma;12,546993206763284;41,94719131418432;ROMA
19426;0;Via Conca D'Oro, 213-217;FARMACIA RO.MA. S.A.S. DI ROSA DI LAURO;13848731009;141;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2017;-;Ordinaria;1;41.9421107;12.5215867;1;Via Conca D'Oro, 213-217, 141, ROMA;Via Conca d'Oro 213, 00141, Roma;12,521650730913546;41,94214808742572;ROMA
19427;0;Via Monte Giberto, 23;FARMACIA PARCO DELLE SABINE SNC;14099651003;138;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/04/2017;-;Ordinaria;1;41.9784501;12.5156132;1;Via Monte Giberto, 23, 138, ROMA;Via Monte Giberto 23, 00138, Roma;12,516117662922015;41,97886762985869;ROMA
19428;0;Via Ruggero Orlando, 46/48;Farmacia Torresina Dei Dottori Russo Giuseppe,De Angelis Lucio Mario E Gargiulo Caramela S.n.c;14005841003;168;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9304316;12.4003599;1;Via Ruggero Orlando, 46/48, 168, ROMA;Via Ruggero Orlando 46, 00168, Roma;12,400632000000002;41,93022600000001;ROMA
19435;0;Via Eschilo, 80/E;FARMACIA ESCHILO S.N.C.;14169141000;125;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/04/2017;-;Ordinaria;1;41.768666;12.372497;1;Via Eschilo, 80/E, 125, ROMA;Via Eschilo 80E, 00125, Roma;12,371822520370687;41,76285723313524;ROMA
19441;0;Via delle Zattere, 4/6/8/10;FARMACIA TOSCANELLI SNC DEI DOTTORI PELLINO EMILIA E FRASSO ALDO;14061731007;121;58091;ROMA;LIDO DI OSTIA;58;RM;ROMA;120;LAZIO;01/04/2017;-;Ordinaria;1;41.734165;12.264662;1;Via delle Zattere, 4/6/8/10, 121, ROMA;Via delle Zattere 4, 00121, Roma;12,264887951008149;41,73400211701933;ROMA
19444;0;Via Campo Farnia, 126;FARMACIA LUCREZIA ROMANA SNC;14194521002;178;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/04/2017;-;Ordinaria;1;41.830841;12.576915;1;Via Campo Farnia, 126, 178, ROMA;Via Campo Farnia 126, 00178, Roma;12,576914806682494;41,83077529808415;ROMA
